SK_ID_CURR,TARGET,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_MONTHS_BALANCE_SIZE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_TYPE_Creditcard_MEAN,BURO_STATUS_0_MEAN_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_PAYMENT_TYPE_Cashthroughthebank_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,PREV_NAME_SELLER_INDUSTRY_Consumerelectronics_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,REFUSED_DAYS_DECISION_MAX,POS_MONTHS_BALANCE_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,score,TARGET_
276649,1.0,0.010966,-13630,-4410.0,-4492,16,0.1365633607279414,0.1254297421072168,0.5620604831738043,-1754.0,-1333.0,-252.0,-725.2,,0.4,0.0,,-462.0,-390.0,-426.0,-252.0,-924.6666666666666,-2215.0,-2061.333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,,-70.47058823529412,,0.3885642287674055,Client à Risque
276698,1.0,0.009334,-11597,-5328.0,-3684,15,,0.1047311832839318,0.3893387918468769,-1342.0,-1334.0,-226.0,-512.5,,0.75,0.5,,-245.0,-226.0,-238.66666666666663,-1334.0,-1334.0,-2845.0,-1137.5,0.6666666666666666,0.8333333333333334,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,,-35.2,,0.2932043499721688,Client à Risque
276747,1.0,0.018801,-20622,-7183.0,-4145,11,,0.0922829540027026,0.1986200451074864,-928.0,-1666.0,-370.0,-895.4285714285714,29.0,0.5714285714285714,0.4285714285714285,0.4764443889443889,-519.0,-370.0,-470.5,-1092.0,-1462.0,-2014.0,-747.5714285714286,0.8571428571428571,0.7142857142857143,0.4285714285714285,0.2857142857142857,0.0,0.0,0.0,,-22.82456140350877,1710000.0,0.20428792564348086,Client à Risque
276819,1.0,0.026392,-21913,-10661.0,-4285,16,,0.3739667858630535,0.3944954053123993,-1584.0,-2359.0,-63.0,-742.3333333333334,23.33333333333333,0.6666666666666666,0.1111111111111111,0.4074074074074074,-744.0,-63.0,-377.1666666666667,-581.0,-1472.6666666666667,-2511.0,-776.3529411764706,0.5882352941176471,0.5882352941176471,0.4705882352941176,0.7058823529411765,0.1764705882352941,0.1176470588235294,0.2941176470588235,-128.0,-30.746031746031747,5422500.0,0.5701408380965023,Client à Risque
276850,1.0,0.026392,-8907,-667.0,-979,13,,0.5312318118774931,0.6986675550534175,-125.0,-964.0,-688.0,-826.0,27.5,0.5,0.0,0.1684782608695652,-688.0,-688.0,-688.0,-964.0,-964.0,-853.0,-489.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,,-14.5,,0.6754696292857458,Client à Risque
276858,1.0,0.031329,-11726,-2296.0,-3967,10,,0.3704155741352363,,-850.0,-943.0,-943.0,-943.0,,1.0,1.0,,-943.0,-943.0,-943.0,,,-2618.0,-1894.2,0.3,1.0,0.0,0.8,0.0,0.4,0.4,-1523.0,-52.82716049382716,,0.3745616752188393,Client à Risque
277007,1.0,0.030755,-15707,-2185.0,-3956,14,,0.3277821609394451,,-391.0,,,,,,,,,,,,,-391.0,-391.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,-7.5,,0.4335666170875624,Client à Risque
277023,1.0,0.0084739999999999,-21738,-2290.0,-4506,12,,0.1832325976221886,0.3910549766342248,0.0,-567.0,-136.0,-325.3333333333333,11.333333333333334,0.6666666666666666,0.0,0.0,-273.0,-136.0,-204.5,-567.0,-567.0,,,,,,,,,,,-94.0,,0.5138679658089758,Client à Risque
277036,1.0,0.014464,-18376,-554.0,-1361,5,,0.6249148912401148,0.2822484337007223,-254.0,-1197.0,-202.0,-495.5,,0.75,0.5,,-351.0,-202.0,-261.6666666666667,-1197.0,-1197.0,-1543.0,-681.6666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,-248.0,-32.27272727272727,,0.45977440110861056,Client à Risque
277044,1.0,0.005002,-17386,-2311.0,-842,10,,0.4101714292274575,0.4188542886233217,-232.0,-598.0,-266.0,-486.6666666666667,13.0,0.6666666666666666,0.3333333333333333,0.4685185185185185,-598.0,-266.0,-432.0,-596.0,-596.0,-232.0,-232.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,360000.0,0.3131991467171017,Client à Risque
277181,1.0,0.0038179999999999,-10119,-4519.0,-2591,11,0.2661882706044829,0.2966132687735776,0.2793353208976285,-567.0,-366.0,-366.0,-366.0,13.0,1.0,0.0,0.6153846153846154,-366.0,-366.0,-366.0,,,-567.0,-363.25,0.25,0.5,0.75,0.75,0.25,0.0,0.25,-260.0,-13.0,,0.232442199309305,Client à Risque
277187,1.0,0.01885,-17489,-2581.0,-1025,10,,0.6336075825314255,0.5424451438613613,-873.0,-950.0,-101.0,-525.5,,0.5,0.0,,-101.0,-101.0,-101.0,-950.0,-950.0,-873.0,-247.28571428571428,0.4285714285714285,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.0,,-6.5,3780000.0,0.43818135093792077,Client à Risque
277289,1.0,0.020246,-15393,-9516.0,-4050,6,,0.4346278893415984,0.25533177083329,-972.0,-2921.0,-207.0,-1182.0,26.0,0.4,0.2,0.3894993894993895,-2864.0,-207.0,-888.5,-508.0,-1377.6666666666667,-972.0,-972.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,-19.5,,0.5223544728023966,Client à Risque
277334,1.0,0.0084739999999999,-11598,-2568.0,-3111,11,0.1465185359654136,0.2122797041831789,0.4722533429586386,-859.0,-1459.0,-155.0,-816.3333333333334,,0.6666666666666666,0.3333333333333333,,-835.0,-155.0,-495.0,-1459.0,-1459.0,-1775.0,-1038.3333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,,-27.61111111111111,,0.25817769734095974,Client à Risque
277354,1.0,0.030755,-8481,-2977.0,-1099,16,0.0893959883182965,0.5679103412537898,,-1451.0,,,,,,,,,,,,,-1451.0,-1149.5,0.75,1.0,0.0,1.0,0.0,1.0,0.0,-1079.0,-35.30434782608695,,0.4285868154053566,Client à Risque
277383,1.0,0.006852,-12831,-775.0,-4965,12,0.448243483290948,0.3164709917976535,0.7032033049040319,0.0,-1720.0,-1720.0,-1720.0,57.0,0.0,0.0,0.175438596491228,,,,-1720.0,-1720.0,-2659.0,-2474.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,,-79.7741935483871,,0.5329073899025847,Client à Risque
277406,1.0,0.022625,-13767,-660.0,-2675,10,0.5155398842675663,0.3253727500352465,,-524.0,,,,,,,,,,,,,-524.0,-308.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,,-7.548387096774194,,0.35012907895056955,Client à Risque
277442,1.0,0.0145199999999999,-11960,-3868.0,-91,15,0.2651725183635942,0.1335646385548005,,-875.0,,,,,,,,,,,,,-875.0,-875.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,-15.5,,0.21015710775251817,Client à Risque
277495,1.0,0.009549,-13311,-239.0,-964,15,,0.2655334555517434,0.4489622731076524,-917.0,-533.0,-124.0,-328.5,,0.5,0.0,,-124.0,-124.0,-124.0,-533.0,-533.0,-2131.0,-1408.7142857142858,0.8571428571428571,1.0,0.0,0.4285714285714285,0.4285714285714285,0.7142857142857143,0.0,,-38.21739130434783,,0.3822372122270984,Client à Risque
277497,1.0,0.026392,-15825,-2681.0,-3935,9,,0.6547597753492544,0.2721336844147212,-2033.0,-2842.0,-102.0,-1532.6,,0.6,0.6,,-1521.0,-102.0,-728.6666666666666,-2635.0,-2635.0,-2033.0,-2033.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,-63.5,,0.510814877264797,Client à Risque
277523,1.0,0.018029,-10438,-1539.0,-2446,7,,0.3952137938538541,0.0502859402475434,-52.0,-262.0,-71.0,-166.5,6.0,1.0,0.0,0.8333333333333333,-262.0,-71.0,-166.5,,,-492.0,-194.0,0.4,0.4,1.0,1.0,0.2,0.2,0.2,,-10.0625,,0.17271267989609707,Client à Risque
277526,1.0,0.04622,-21910,-8930.0,-5169,10,,0.6938087247299779,0.3842068130556564,-3082.0,-2825.0,-171.0,-1405.3636363636365,32.54545454545455,0.3636363636363636,0.1818181818181818,0.3091205174071915,-1148.0,-171.0,-585.0,-861.0,-1874.142857142857,-1605.0,-1439.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,,-53.90909090909091,,0.7178728336947242,Client à Risque
277676,1.0,0.020246,-14228,-618.0,-4796,11,,0.4759824417075864,0.8435435389318647,-1825.0,-2674.0,-1828.0,-2223.333333333333,,0.0,0.0,,,,,-1828.0,-2223.333333333333,-2296.0,-2060.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,,-61.77272727272727,,0.6987036193941363,Client à Risque
277742,1.0,0.020713,-8497,-8490.0,-1159,11,0.2103257389927968,0.2592067359025452,,0.0,,,,,,,,,,,,,-500.0,-374.75,0.5,0.75,1.0,1.0,0.5,0.25,0.5,-209.0,-11.0,,0.4395088925602051,Client à Risque
277789,1.0,0.0084739999999999,-13102,-3142.0,-3342,12,,0.3769562422017373,0.6801388218428291,0.0,-1561.0,-165.0,-951.4,27.8,0.2,0.0,0.5206760698271734,-165.0,-165.0,-165.0,-557.0,-1148.0,-993.0,-954.5,0.5,1.0,0.0,1.0,1.0,0.0,0.5,-916.0,-28.0,,0.5905910896723723,Client à Risque
277805,1.0,0.00702,-11666,-5515.0,-3394,12,0.2183904861278308,0.5503772862352977,0.1963339662134567,-1248.0,-2849.0,-62.0,-1011.0,,0.5,0.5,,-741.0,-62.0,-401.5,-392.0,-1620.5,-2643.0,-1730.0,0.75,1.0,0.0,1.0,0.0,0.75,0.25,-1248.0,-50.9,,0.34581820474446034,Client à Risque
277826,1.0,0.02461,-14529,-6088.0,-4561,13,0.3583749896811046,0.4878732208499178,0.0687112548846205,-1216.0,-1169.0,-16.0,-367.8,12.6,0.4,0.0,0.3589743589743589,-175.0,-16.0,-95.5,-217.0,-549.3333333333334,-1216.0,-874.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,,-26.83333333333333,,0.2430934796732166,Client à Risque
277835,1.0,0.018029,-13225,-904.0,-4183,9,,0.1338026968829686,,-525.0,,,,,,,,,,,,,-525.0,-104.25,0.5,0.625,0.625,0.75,0.25,0.0,0.25,-8.0,-9.294117647058824,,0.3424446122876076,Client à Risque
277836,1.0,0.025164,-13719,-3144.0,-3144,13,,0.2665197753925157,0.2009260877159709,-1327.0,-400.0,-183.0,-265.0,,1.0,0.3333333333333333,,-400.0,-183.0,-265.0,,,-1327.0,-887.6,0.8,1.0,0.4,0.6,0.4,0.2,0.0,-1136.0,-26.289473684210527,,0.2787504317342894,Client à Risque
277843,1.0,0.020713,-20973,-2652.0,-2660,12,,0.0679278907916308,0.2985949897873972,0.0,-981.0,-113.0,-547.0,,1.0,0.5,,-981.0,-113.0,-547.0,,,-2204.0,-1137.5,1.0,0.5,0.0,1.0,0.5,0.5,0.0,,-54.4,,0.23857062465890422,Client à Risque
277850,1.0,0.072508,-17418,-9251.0,-913,13,0.6754770963628864,0.1451079653528582,0.3996756156233169,-630.0,-1954.0,-205.0,-853.0,,0.5,0.3333333333333333,,-1954.0,-375.0,-948.3333333333334,-629.0,-1034.0,-239.0,-239.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,-4.0,,0.5816513021844945,Client à Risque
277867,1.0,0.030755,-9872,-2136.0,-2456,14,0.7162726915036459,0.2874047766217505,0.1482543790610911,-292.0,-850.0,-330.0,-585.3333333333334,,0.6666666666666666,1.0,,-850.0,-330.0,-590.0,-576.0,-576.0,-292.0,-292.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,-6.0,,0.2878652774201069,Client à Risque
277879,1.0,0.018801,-19983,-4789.0,-3276,12,,0.293742548346154,0.1830351672178103,-311.0,-675.0,-58.0,-226.0,4.166666666666667,0.6666666666666666,0.3333333333333333,0.6388888888888888,-58.0,-58.0,-58.0,-449.0,-562.0,-311.0,-311.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-6.0,,0.1878132483063959,Client à Risque
277898,1.0,0.025164,-14452,-6189.0,-3108,13,,0.0421547339706915,0.7032033049040319,-1178.0,-2308.0,-46.0,-1292.25,,0.25,0.25,,-46.0,-46.0,-46.0,-512.0,-1707.6666666666667,-2348.0,-1293.0,0.875,0.75,0.5,0.375,0.0,0.25,0.375,-2305.0,-31.535714285714285,18900000.0,0.34211625880814933,Client à Risque
277954,1.0,0.030755,-19389,-9962.0,-2930,9,,0.5511942707630505,0.7338145369642702,-599.0,-1567.0,-56.0,-811.5,2.5,0.5,0.5,0.8333333333333333,-56.0,-56.0,-56.0,-1567.0,-1567.0,-1933.0,-872.0,0.75,0.75,0.75,0.5,0.25,0.5,0.0,,-32.473684210526315,,0.6111717793774389,Client à Risque
278069,1.0,0.010276,-16969,-4063.0,-480,12,,0.6228521161389318,0.4884551844437485,-1997.0,-2479.0,-85.0,-1072.571428571429,,0.5714285714285714,0.1428571428571428,,-1165.0,-85.0,-589.75,-561.0,-1716.3333333333333,-1997.0,-1588.5,0.5,1.0,0.25,1.0,0.0,0.5,0.0,-1997.0,-50.0,,0.5437759050802153,Client à Risque
278134,1.0,0.0196889999999999,-12240,-245.0,-4485,16,,0.2717111832364693,,-93.0,,,,,,,,,,,,,-93.0,-93.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,-2.5,,0.48502253796232453,Client à Risque
278163,1.0,0.005313,-15115,-5155.0,-4915,19,0.3259070729360101,0.6824859440990589,,-611.0,,,,,,,,,,,,,-611.0,-249.4,0.4,0.0,0.8,0.8,0.2,0.0,0.0,,-18.0,1237500.0,0.581064827359566,Client à Risque
278254,1.0,0.0060079999999999,-10223,-4074.0,-1717,16,0.3334137241006427,0.5221283464232503,,-793.0,,,,,,,,,,,,,-793.0,-793.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,-23.0,,0.4350042339931456,Client à Risque
278259,1.0,0.008575,-16754,-8923.0,-286,13,,0.3463071858039945,0.4311917977993083,-337.0,-2560.0,-187.0,-797.7142857142857,17.0,0.8571428571428571,0.4285714285714285,0.6211366881900976,-962.0,-187.0,-504.0,-2560.0,-2560.0,-2634.0,-628.9090909090909,0.2121212121212121,0.5454545454545454,0.4848484848484848,0.5151515151515151,0.1515151515151515,0.0606060606060606,0.2727272727272727,-222.0,-43.77333333333333,2925000.0,0.28183079464249217,Client à Risque
278306,1.0,0.0145199999999999,-10715,-5270.0,-3371,9,0.1481319683088938,0.1313982644367021,0.4668640059537032,-1587.0,-2841.0,-187.0,-1452.3636363636365,42.09090909090909,0.4545454545454545,0.4545454545454545,0.4530407728349409,-1606.0,-187.0,-1084.0,-645.0,-1759.3333333333333,-2803.0,-2499.2,0.8,0.8,0.2,0.4,0.0,0.4,0.4,-2070.0,-72.42857142857143,9112500.0,0.35259238092628487,Client à Risque
278387,1.0,0.00963,-7782,-3772.0,-461,17,0.4459949583815986,0.5746745409113793,0.0580323087789702,-346.0,-204.0,-204.0,-204.0,,1.0,0.0,,-204.0,-204.0,-204.0,,,-346.0,-346.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,-8.5,,0.29264841851381196,Client à Risque
278401,1.0,0.020713,-8679,-938.0,-1024,14,0.1721419283118521,0.35895586104355,0.2405414172860865,-881.0,-1012.0,-57.0,-415.3333333333333,,0.6666666666666666,0.6666666666666666,,-177.0,-57.0,-117.0,-1012.0,-1012.0,-881.0,-881.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,-28.5,,0.3359011130227253,Client à Risque
278417,1.0,0.003813,-10178,-4427.0,-615,10,0.1699573310309131,0.04375654978062,0.7121551551910698,0.0,-501.0,-501.0,-501.0,17.0,1.0,0.0,1.0,-501.0,-501.0,-501.0,,,-1157.0,-1157.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,-32.5,,0.2887005647180494,Client à Risque
278456,1.0,0.009334,-15120,-4635.0,-3655,13,0.7310444205548124,0.5648921422282973,0.2276129150623945,-598.0,-463.0,-264.0,-363.5,,1.0,0.0,,-463.0,-264.0,-363.5,,,-598.0,-304.6,0.8,0.8,0.4,0.6,0.2,0.0,0.2,,-9.95,,0.6261643802684024,Client à Risque
278466,1.0,0.035792,-9818,-1970.0,-2418,15,0.3373603006006088,0.4247519876736584,0.1766525794312139,-308.0,-704.0,-348.0,-521.6,,0.6,0.6,,-504.0,-348.0,-449.3333333333333,-556.0,-630.0,-308.0,-308.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,-5.5,,0.3710638236405256,Client à Risque
278485,1.0,0.010643,-17347,-2811.0,-895,12,,0.654838861532308,0.180887977767074,-1276.0,-1144.0,-269.0,-650.5,,0.75,0.375,,-767.0,-269.0,-487.0,-1138.0,-1141.0,-1276.0,-396.625,0.25,0.375,0.625,0.625,0.0,0.25,0.25,-220.0,-24.785714285714285,,0.2804442969290444,Client à Risque
278518,1.0,0.019101,-22874,-2853.0,-4668,12,0.2828255681630739,0.6888859197231312,0.1198779608955348,-2.0,-1133.0,-119.0,-863.5,28.0,0.75,0.25,0.3333333333333333,-1129.0,-119.0,-773.6666666666666,-1133.0,-1133.0,,,,,,,,,,,,,0.515318132051771,Client à Risque
278571,1.0,0.0096569999999999,-14662,-236.0,-4607,16,0.1678713819573583,0.2979700645726553,0.7281412993111438,-1.0,-2532.0,-451.0,-1697.3333333333333,35.333333333333336,0.0,0.0,0.2936507936507936,,,,-451.0,-1697.3333333333333,-617.0,-534.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,,-14.5,,0.48074794569836443,Client à Risque
278581,1.0,0.0060079999999999,-13379,-964.0,-2154,16,0.6579914328467699,0.722779049374146,0.4668640059537032,-582.0,-762.0,-762.0,-762.0,20.0,1.0,1.0,0.55,-762.0,-762.0,-762.0,,,-582.0,-403.25,0.5,0.25,0.75,0.75,0.25,0.0,0.25,,-13.5,1215000.0,0.715768760260133,Client à Risque
278586,1.0,0.006305,-13256,-4477.0,-4651,6,,0.5946061300251548,,-563.0,-359.0,-344.0,-351.5,,1.0,0.5,,-359.0,-344.0,-351.5,,,-563.0,-563.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,-15.0,,0.632344650420612,Client à Risque
278654,1.0,0.04622,-11031,-5080.0,-1501,11,0.7452819431955662,0.7629690277185625,0.180887977767074,-1970.0,-1161.0,-61.0,-553.0,,0.5,0.25,,-1161.0,-61.0,-611.0,-287.0,-495.0,-2423.0,-609.6666666666666,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,-5.0,-32.291666666666664,6525000.0,0.5841404488761136,Client à Risque
278658,1.0,0.020246,-20022,-7568.0,-3571,9,0.6059371051643723,0.595112062037277,0.1455428133497032,-1808.0,-2698.0,-84.0,-1042.4324324324325,18.54054054054054,0.2972972972972973,0.1891891891891892,0.4836148930188222,-924.0,-84.0,-444.3636363636364,-84.0,-1295.4615384615386,-1808.0,-661.7333333333333,0.4,0.4666666666666667,0.7333333333333333,0.7333333333333333,0.0666666666666666,0.2,0.1333333333333333,-368.0,-30.704545454545453,,0.4370005911377076,Client à Risque
278666,1.0,0.018029,-12022,-411.0,-3418,8,0.694307581184105,0.0321118849257658,,-7.0,,,,,,,,,,,,,-395.0,-201.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-7.0,-7.0,,0.3829153737375537,Client à Risque
278736,1.0,0.015221,-8907,-8887.0,-397,10,,0.0978866734942618,,-360.0,,,,,,,,,,,,,-360.0,-360.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,-8.0,,0.35632964766178843,Client à Risque
278764,1.0,0.006305,-16422,-10269.0,-4907,9,,0.6841232591033489,0.3441550073724169,-2325.0,-823.0,-823.0,-823.0,,1.0,1.0,,-823.0,-823.0,-823.0,,,-2325.0,-1261.8,0.8,0.8,0.6,0.4,0.0,0.2,0.2,-2325.0,-36.06896551724138,2070000.0,0.6220623318178141,Client à Risque
278830,1.0,0.009549,-20040,-274.0,-3408,11,,0.5765922459350209,0.8224987619370829,-1011.0,-2833.0,-2833.0,-2833.0,94.0,0.0,0.0,0.0,,,,-2833.0,-2833.0,-2727.0,-955.2727272727273,0.7272727272727273,0.5454545454545454,0.4545454545454545,0.3636363636363636,0.0909090909090909,0.0,0.2727272727272727,,-35.69387755102041,6525000.0,0.8312711721188413,Client à Risque
278851,1.0,0.008019,-18758,-9214.0,-2307,12,,0.0817052684491223,0.5602843280409464,-1650.0,-1384.0,-1014.0,-1147.3333333333333,,0.0,0.0,,,,,-1014.0,-1147.3333333333333,-2056.0,-1333.857142857143,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,-1009.0,-46.90909090909091,,0.3114042985400506,Client à Risque
278901,1.0,0.020713,-21486,-9009.0,-4534,7,,0.1924995428598265,,-797.0,-53.0,-53.0,-53.0,,1.0,1.0,,-53.0,-53.0,-53.0,,,-797.0,-402.8571428571428,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.4285714285714285,0.0,0.1428571428571428,0.0,-226.0,-11.86842105263158,,0.42762185234096384,Client à Risque
278917,1.0,0.035792,-7790,-7790.0,-355,14,,0.5430289913462025,0.4083588531230431,0.0,-274.0,-274.0,-274.0,,1.0,1.0,,-274.0,-274.0,-274.0,,,-591.0,-591.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,-14.0,,0.6960799635415618,Client à Risque
278923,1.0,0.006852,-10336,-1484.0,-1208,9,0.4110976065597413,0.2591479544792908,0.5298898341969072,-1537.0,-1095.0,-657.0,-872.3333333333334,,0.3333333333333333,0.0,,-1095.0,-1095.0,-1095.0,-657.0,-761.0,-1890.0,-1032.25,0.875,1.0,0.375,0.875,0.5,0.25,0.0,,-35.648148148148145,,0.5446988300035368,Client à Risque
278924,1.0,0.035792,-8299,-4831.0,-984,13,0.1114907648121264,0.1510549703909163,0.1268975261602733,-712.0,-797.0,-222.0,-572.5,,0.5,0.25,,-797.0,-222.0,-509.5,-559.0,-635.5,-211.0,-138.75,0.25,0.0,1.0,1.0,0.0,0.0,0.0,,-4.5,,0.14109496503875585,Client à Risque
278955,1.0,0.002134,-18098,-1302.0,-1321,9,,0.5388259909797506,0.0926171713748545,-1096.0,-219.0,-165.0,-192.0,6.5,0.5,0.5,0.4166666666666667,-219.0,-219.0,-219.0,-165.0,-165.0,-1096.0,-671.5,0.75,0.5,0.25,0.25,0.0,0.5,0.0,,-20.26923076923077,,0.22545970307744323,Client à Risque
279017,1.0,0.022625,-22946,-8258.0,-4312,5,,0.618011417782674,0.5954562029091491,-1721.0,-1211.0,-177.0,-747.0,10.75,0.25,0.0,0.8416149068322981,-177.0,-177.0,-177.0,-662.0,-937.0,-2752.0,-1989.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,-59.65217391304348,,0.7668052745417591,Client à Risque
279041,1.0,0.0145199999999999,-11952,-1133.0,-4512,14,0.2377197192577024,0.6187029333875085,0.0950703958413326,-558.0,-1665.0,-27.0,-668.125,14.8125,0.5625,0.25,0.4341077302631579,-1665.0,-27.0,-663.7777777777778,-443.0,-673.7142857142857,-558.0,-297.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,,-9.052631578947368,,0.20749267347777922,Client à Risque
279211,1.0,0.032561,-20682,-9028.0,-420,10,,0.4202328303417037,0.6577838002083306,-1.0,-688.0,-470.0,-579.0,,0.0,0.0,,,,,-470.0,-579.0,-2624.0,-2624.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,-81.0,,0.6357817785464319,Client à Risque
279234,1.0,0.020246,-12378,-7789.0,-3155,9,,0.3359617146431051,,-476.0,-2353.0,-2353.0,-2353.0,78.0,0.0,0.0,0.1282051282051282,,,,-2353.0,-2353.0,-1111.0,-331.85714285714283,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.2857142857142857,-133.0,-27.33333333333333,,0.375529972017128,Client à Risque
279329,1.0,0.020246,-21944,-7188.0,-4067,12,0.7197037716385436,0.3371042332526697,0.4578995512067301,-299.0,-2684.0,-499.0,-1524.4,,0.4,0.2,,-2583.0,-499.0,-1541.0,-742.0,-1513.3333333333333,-393.0,-276.3333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,,-7.0,,0.5941558547991197,Client à Risque
279389,1.0,0.025164,-20498,-8119.0,-3135,13,,0.6316458382432906,0.6674577419214722,-168.0,-2425.0,-119.0,-1525.8333333333333,,0.1666666666666666,0.1666666666666666,,-119.0,-119.0,-119.0,-1309.0,-1807.2,-168.0,-168.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,-3.0,,0.821553789553796,Client à Risque
279398,1.0,0.0088659999999999,-9783,-9455.0,-913,14,,0.2212860526551216,0.2079641743053816,-1654.0,-536.0,-63.0,-315.5,7.25,0.75,0.25,0.9520833333333334,-536.0,-63.0,-277.3333333333333,-430.0,-430.0,-1614.0,-839.4146341463414,0.1951219512195122,0.7560975609756098,0.2926829268292683,0.7560975609756098,0.7804878048780488,0.1707317073170731,0.2682926829268293,-195.0,-17.964285714285715,,0.31720916715969694,Client à Risque
279416,1.0,0.018634,-11698,-2000.0,-4368,16,0.3428237259891378,0.6099419913312666,,-1696.0,,,,,,,,,,,,,-1427.0,-773.0,0.75,1.0,0.5,1.0,0.5,0.0,0.25,,-28.17241379310345,,0.7351456435543984,Client à Risque
279520,1.0,0.00823,-8106,-7157.0,-553,18,,0.3742893730195169,0.1261005588362325,-473.0,-473.0,-50.0,-188.25,,0.75,0.25,,-161.0,-50.0,-93.33333333333331,-473.0,-473.0,-319.0,-319.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,-7.0,,0.2874260241311518,Client à Risque
279528,1.0,0.018801,-14836,-908.0,-2393,11,,0.1423895468314337,0.3842068130556564,-454.0,-369.0,-266.0,-317.5,,1.0,0.5,,-369.0,-266.0,-317.5,,,-454.0,-249.8333333333333,0.25,0.25,0.6666666666666666,0.6666666666666666,0.0,0.0,0.25,-153.0,-8.058823529411764,1170000.0,0.2036714547307643,Client à Risque
279536,1.0,0.009334,-13355,-5486.0,-4205,12,,0.5656820740486787,0.1110424022694314,-1193.0,-1945.0,-172.0,-788.3636363636364,25.90909090909091,0.5454545454545454,0.1818181818181818,0.4342438515832365,-1387.0,-172.0,-477.3333333333333,-468.0,-1161.6,-2410.0,-599.8947368421053,0.4736842105263157,0.6842105263157895,0.7894736842105263,0.7368421052631579,0.0526315789473684,0.3684210526315789,0.1578947368421052,-184.0,-39.1,,0.2680646266002126,Client à Risque
